Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4nXKO951m6TdWQQbH1KJH3,"Down","blink-182","blink-182",2003-11-01,183844,56,false,,1970-01-01T00:00:00Z,"pop punk,punk,rock,skate punk,emo","Geffen",0.535,0.875,11,-8.316,1,0.0398,0.068,0.00441,0.102,0.345,93.983,4
spotify:track:07orvxY7mbMy7txvSjarnt,"Ik Wil Alleen Maar Zwemmen","Ik Wil Alleen Maar Zwemmen","Spinvis",2006-02-06,228160,44,false,,1970-01-01T00:00:00Z,"nederpop","Excelsior Recordings",0.677,0.647,11,-8.849,1,0.0492,0.0936,0.0505,0.0713,0.839,115.006,4
spotify:track:4ISig8xvPT0SPkeGt3w4GN,"HoedenPlank","Eigen Wereld","Opgezwolle",2008-01-01,197106,42,true,,1970-01-01T00:00:00Z,"","Top Notch Music BV",0.476,0.69,1,-6.247,1,0.374,0.189,0,0.109,0.43,91.051,4
spotify:track:5HC5jTe2yGDmvH5xWiv3MH,"SHELL IS EEN PRIMA BEDRIJF (ALS IK DE WEBSITE MAG GELOVEN)","ALLES MOET BETER","Hang Youth",2020-11-17,49194,23,false,,1970-01-01T00:00:00Z,"nederpop","Burning Fik",0.192,0.728,11,-7.958,1,0.143,0.0346,0.000132,0.39,0.542,196.535,4
spotify:track:1AdYZ6X00nXmO613Y7GJOl,"I Miss You","blink-182","blink-182",2003-11-01,227250,70,false,,1970-01-01T00:00:00Z,"pop punk,punk,rock,skate punk,emo","Geffen",0.423,0.714,11,-8.295,1,0.045,0.00113,0.00000628,0.0855,0.593,110.017,4
spotify:track:7j31rVgGX9Q2blT92VBEA0,"Teenagers","The Black Parade","My Chemical Romance",2006-10-20,161920,82,false,,1970-01-01T00:00:00Z,"emo,pop punk","Reprise",0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4
spotify:track:0CqKVy5nUqpTr5O8evGZRi,"Lekker - Posij Remix","Lekker (Posij Remix)","Hustle Athletics;Posij",2021-12-17,234857,23,false,,1970-01-01T00:00:00Z,"breakbeat,drumstep,drum and bass,bass music","Vision Recordings",0.787,0.956,5,-3.263,1,0.0747,0.0224,0.639,0.0692,0.613,139.986,4
spotify:track:2aoo2jlRnM3A0NyLQqMN2f,"All Along the Watchtower","Electric Ladyland","Jimi Hendrix",1968-10-25,240800,75,false,,1970-01-01T00:00:00Z,"psychedelic rock,classic rock,acid rock,blues rock","Legacy Recordings",0.438,0.805,8,-6.237,1,0.0624,0.00255,0.0000569,0.0842,0.564,113.253,4
spotify:track:3j5QcKYJ836ZBbcj1OoEod,"Rose Tattoo","Signed and Sealed In Blood","Dropkick Murphys",2013-01-07,306520,62,false,,1970-01-01T00:00:00Z,"celtic punk,celtic rock,celtic,punk,folk punk","[PIAS] Cooperative",0.522,0.912,9,-2.066,0,0.0353,0.0217,0,0.371,0.628,108.047,4
spotify:track:6tCLQ3LO1V9l6qdrrwdV6q,"My Silver Lining","Stay Gold","First Aid Kit",2014-06-03,215493,65,false,,1970-01-01T00:00:00Z,"indie folk,folk","Columbia",0.479,0.725,2,-4.671,1,0.0335,0.026,0.000129,0.209,0.43,101.938,4
spotify:track:6L89mwZXSOwYl76YXfX13s,"Basket Case","Dookie","Green Day",1994-02-01,181533,84,false,,1970-01-01T00:00:00Z,"punk,pop punk","Reprise",0.442,0.943,3,-3.205,1,0.0602,0.00293,0.00000871,0.091,0.781,85.064,4
spotify:track:1cKWyEiGWLXAUTz6jI1d7c,"Every Shade of Blue","Every Shade of Blue","The Head And The Heart",2022-01-21,213293,31,false,,1970-01-01T00:00:00Z,"indie folk,folk pop,folk","Reprise",0.538,0.61,2,-6.103,1,0.0329,0.105,0.00000588,0.22,0.187,120.051,4
spotify:track:62JvDbmEtwIU3m4LhiG6Ah,"Water Of Love","Dire Straits","Dire Straits",1978-10-07,325133,66,false,,1970-01-01T00:00:00Z,"classic rock","EMI",0.817,0.552,7,-12.962,1,0.0336,0.481,0.0144,0.187,0.939,120.918,4
spotify:track:4Mxef2s34ecbB6UtSdSf9E,"No One Loves Me and Neither Do I","Them Crooked Vultures","Them Crooked Vultures",2009-11-17,310376,55,false,,1970-01-01T00:00:00Z,"stoner rock","Them Crooked Vultures",0.231,0.904,2,-5.506,1,0.0895,0.0304,0.00000274,0.15,0.598,176.073,4
spotify:track:6QAsrXPnMSXIbV0yEJHlEX,"Nothing Else Matters - Remastered 2021","Metallica (Remastered Deluxe Box Set)","Metallica",2021-09-10,388733,83,false,,1970-01-01T00:00:00Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.548,0.395,4,-9.794,0,0.0268,0.0543,0.00000541,0.0791,0.182,142.372,3
spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,"I Follow Rivers - The Magician Remix","I Follow Rivers (The Magician Remix)","Lykke Li;The Magician",2011-10-10,279635,72,false,,1970-01-01T00:00:00Z,"","Atlantic Records",0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,4
spotify:track:4phhyApNuepzbjIRQr0ZfN,"Sworn to Secrecy","We Come from Exploding Stars","Moonlit Sailor",2014-02-25,328506,11,false,,1970-01-01T00:00:00Z,"post-rock","Deep Elm",0.564,0.864,4,-7.219,0,0.0346,0.00111,0.919,0.16,0.414,130.044,4
spotify:track:2w7Ca8DNYXBCgA6Bht7o0N,"Zick Zack","Zeit","Rammstein",2022-04-29,244365,62,false,,1970-01-01T00:00:00Z,"industrial metal,metal,industrial rock,industrial","Rammstein",0.669,0.814,5,-5.375,0,0.0681,0.00118,0.00131,0.0737,0.398,130.014,4
spotify:track:3vC8qnXgQE3xGqWFpzkP5L,"Butje - Original","Verkleed Als Sukkel","De Huilende Rappers",2014-06-01,224352,22,false,,1970-01-01T00:00:00Z,"","Radio Vrijstaande Pilaster",0.939,0.839,5,-5.018,1,0.182,0.0971,0.00145,0.106,0.816,124.987,4
spotify:track:5Msa96WTfFyZk0LeqcYgvj,"Leef","Het Is Een WIES","WIES",2021-11-12,207143,21,false,,1970-01-01T00:00:00Z,"nederpop","WIES",0.469,0.557,0,-8.934,1,0.0397,0.31,0,0.104,0.126,121.112,4
spotify:track:2xO0NhSt9kzKBbNjNVixfC,"Will Of The People","Will Of The People","Muse",2022-08-26,198849,54,false,,1970-01-01T00:00:00Z,"alternative rock,rock","Warner Records",0.362,0.947,11,-3.617,0,0.239,0.00895,0,0.285,0.583,130.005,4
spotify:track:7L6HxZtyyy9lTekAmP25KX,"Liar","No Tears In My Champagne","Nona",2022-06-17,136644,34,false,,1970-01-01T00:00:00Z,"","Universal Music, a division of Universal International Music BV",0.67,0.736,10,-6.422,0,0.034,0.017,0.0000156,0.113,0.572,111.994,4
spotify:track:0EzlOnU5ctU3aXtFLcGqeU,"Droomvlucht","Wonderlijke Efteling Muziek","Efteling;Droomvlucht",2012-10-17,266186,37,false,,1970-01-01T00:00:00Z,"children's music","Efteling / CTM Tribe Music",0.169,0.313,1,-9.998,1,0.0316,0.937,0.727,0.108,0.0441,78.869,4
spotify:track:7LAkb71dBxF6vIUwgHXOS5,"Meisje","Het Is Een WIES","WIES",2021-11-12,156472,42,false,,1970-01-01T00:00:00Z,"nederpop","WIES",0.707,0.658,0,-8.22,1,0.179,0.0386,0.000104,0.6,0.748,130.032,4
spotify:track:70QGyzne3fTgWPRrE7wo5P,"ALLES MOET BETER","ALLES MOET BETER","Hang Youth",2020-11-17,84630,17,false,,1970-01-01T00:00:00Z,"nederpop","Burning Fik",0.325,0.521,2,-9.797,1,0.0642,0.0037,0.00000553,0.311,0.559,138.248,4
spotify:track:5hUJhTmxXtD9U9vWNGKUNd,"Air France - Synapson Remix","Air France - EP","Joris Delacroix",2013-11-29,351000,42,false,,1970-01-01T00:00:00Z,"minimal techno,melodic techno,electro","Way Of House",0.782,0.744,4,-9.378,0,0.0482,0.0319,0.123,0.139,0.299,119.992,4
spotify:track:153bsdXSG7KD3Q8ShRNpNK,"Asthenia","blink-182","blink-182",2003-11-01,259754,48,false,,1970-01-01T00:00:00Z,"pop punk,punk,rock,skate punk,emo","Geffen",0.403,0.881,2,-7.224,1,0.108,0.158,0.00000986,0.107,0.287,174.835,4
spotify:track:5dvBeCMTzUNjyWIcuykzyh,"Everyday I Love You Less And Less","Employment","Kaiser Chiefs",2005,217706,62,false,,1970-01-01T00:00:00Z,"britpop","Polydor Records",0.49,0.956,1,-4.556,0,0.0407,0.00466,0.00000615,0.242,0.577,160.028,4
spotify:track:6GqhCxiV3PLhy9Wd4PCFBI,"BILL GATES IS EEN NERD","ALLES MOET BETER","Hang Youth",2020-11-17,69111,16,false,,1970-01-01T00:00:00Z,"nederpop","Burning Fik",0.345,0.906,11,-6.78,0,0.216,0.0091,0,0.493,0.498,142.857,3
spotify:track:6FbY2AuMFUIE5A8rCxM4Lq,"Linde Met Een E","In Je Nakie","Lucky Fonz III",2016-02-05,203961,38,false,,1970-01-01T00:00:00Z,"nederpop,hollands","Top Notch Music BV",0.772,0.497,4,-9.673,1,0.119,0.15,0.00000301,0.214,0.875,154.083,4
spotify:track:5kYhmkcnDalqUMxQxBcZkB,"All Of This","blink-182","blink-182;Robert Smith ",2003-11-01,280017,48,false,,1970-01-01T00:00:00Z,"pop punk,punk,rock,skate punk,emo,baroque","Geffen",0.689,0.579,9,-7.294,1,0.0315,0.00573,0.0276,0.089,0.671,117.641,4
spotify:track:45xGYQ6TPvxjw2L23J2F8R,"Joris en de Draak","Wonderlijke Efteling Muziek","Efteling;Joris en de Draak",2012-10-17,145120,37,false,,1970-01-01T00:00:00Z,"children's music","Efteling / CTM Tribe Music",0.373,0.773,9,-7.077,1,0.0415,0.247,0.757,0.0918,0.397,141.912,4
spotify:track:6TnOKX49SPVNVKCZsA36Rv,"HET K-WOORD","HET K-WOORD","Hang Youth",2021-06-11,53785,15,false,,1970-01-01T00:00:00Z,"nederpop","Burning Fik",0.421,0.432,7,-14.272,1,0.107,0.474,0.000286,0.111,0.446,65.078,5
spotify:track:1MoA0TNVdveasxnR6c2JqZ,"Jackie Down The Line","Skinty Fia","Fontaines D.C.",2022-04-22,241093,70,false,,1970-01-01T00:00:00Z,"post-punk","Partisan Records",0.547,0.878,7,-4.563,1,0.0446,0.0102,0,0.0885,0.452,134.978,4
spotify:track:26AYR77170U49cMcXB7aRV,"Feeling This","blink-182","blink-182",2003-11-01,172645,70,true,,1970-01-01T00:00:00Z,"pop punk,punk,rock,skate punk,emo","Geffen",0.411,0.962,4,-5.952,1,0.0917,0.103,0,0.529,0.622,173.143,4
spotify:track:3G3GZnfjmypPEdkItAofp8,"Jenny Don't Be Hasty","These Streets","Paolo Nutini",2007-01-30,207133,65,false,,1970-01-01T00:00:00Z,"","Atlantic Records",0.764,0.816,9,-5.551,1,0.0338,0.00362,0,0.136,0.894,120.456,4
spotify:track:2sgBTNHz9ckmqj3rx3ez4M,"Ruby","Yours Truly, Angry Mob (Deluxe)","Kaiser Chiefs",2007-01-01,204200,69,false,,1970-01-01T00:00:00Z,"britpop","Polydor Records",0.447,0.937,5,-2.811,0,0.0492,0.00768,0.0000133,0.0787,0.431,93.452,4
spotify:track:7v9Ne4758aGFfFc5avh89h,"Let's Dance to Joy Division","Proudly Present... A Guide to Love, Loss & Desperation","The Wombats",2007-11-05,191293,62,false,,1970-01-01T00:00:00Z,"indie","14th Floor Records",0.397,0.839,4,-6.674,1,0.102,0.00125,0,0.576,0.764,116.947,4
spotify:track:078zIWNN5odARjeoMlg05A,"Go","blink-182","blink-182",2003-11-01,113216,50,true,,1970-01-01T00:00:00Z,"pop punk,punk,rock,skate punk,emo","Geffen",0.4,0.966,0,-5.478,1,0.0407,0.00199,0,0.103,0.756,182.163,4
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,"Good Riddance (Time of Your Life)","Nimrod","Green Day",1997-10-14,153466,80,true,,1970-01-01T00:00:00Z,"punk,pop punk","Reprise",0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,4
spotify:track:27L8sESb3KR79asDUBu8nW,"Stacy's Mom","Welcome Interstate Managers","Fountains Of Wayne",2003-01-01,197986,75,false,,1970-01-01T00:00:00Z,"power pop","S-Curve Records",0.774,0.75,11,-4.927,0,0.0412,0.00207,0.0000178,0.0808,0.927,118.015,4
spotify:track:2DrGEaqoruCSn0FffWCf5O,"A-Punk","Vampire Weekend","Vampire Weekend",2008-01-27,137760,66,false,,1970-01-01T00:00:00Z,"indie,baroque pop","XL Recordings",0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,4
spotify:track:67Hna13dNDkZvBpTXRIaOJ,"Teardrop","Mezzanine","Massive Attack;Elizabeth Fraser",1998-01-01,330773,75,false,,1970-01-01T00:00:00Z,"trip hop,downtempo","Circa",0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,4
spotify:track:1FkoVC85Ds3mFoK0fVqEqP,"Self Esteem","Smash","The Offspring",1994-04-08,257826,79,false,,1970-01-01T00:00:00Z,"punk,skate punk","Epitaph",0.488,0.862,0,-7.595,1,0.0476,0.0204,0,0.359,0.706,104.56,4
spotify:track:5tR13oIwi5J3elcTZPTTIU,"Kelly Watch the Stars","Moon Safari","Air",1998-01-16,226293,56,false,,1970-01-01T00:00:00Z,"trip hop,downtempo","Parlophone (France)",0.522,0.72,2,-8.52,1,0.0283,0.215,0.746,0.111,0.315,109.851,4
spotify:track:0qxYx4F3vm1AOnfux6dDxP,"You Can Call Me Al","Graceland (25th Anniversary Deluxe Edition)","Paul Simon",1986-08-12,280586,76,false,,1970-01-01T00:00:00Z,"singer-songwriter","Legacy Recordings",0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,4
spotify:track:20I8RduZC2PWMWTDCZuuAN,"Take Me Out","Franz Ferdinand","Franz Ferdinand",2004-02-16,237026,84,false,,1970-01-01T00:00:00Z,"indie rock","Domino Recording Co",0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4
spotify:track:7caiyAewYYoWu5rZZgQWgn,"Drunken Lullabies","Drunken Lullabies","Flogging Molly",2002-03-19,230640,60,false,,1970-01-01T00:00:00Z,"celtic punk,celtic rock,celtic,folk punk,punk","SideOneDummy Records",0.386,0.966,7,-4.258,1,0.0716,0.00152,0.0248,0.0791,0.862,155.994,4
spotify:track:1KCq83wq5AL1ThWuqMNkUw,"Monsieur Cannibale","The Very Best of Sacha Distel (22 Essential Songs)","Sacha Distel",2014-12-08,204573,23,false,,1970-01-01T00:00:00Z,"chanson,variété française,french jazz","Prosadis",0.874,0.659,7,-6.92,1,0.0393,0.156,0.00000121,0.278,0.971,130.299,4
spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,"Spirit In The Sky - Deluxe Edition","Spirit In The Sky (Deluxe Edition)","Norman Greenbaum",1969-01-01,242893,76,false,,1970-01-01T00:00:00Z,"classic rock","Craft Recordings",0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,4
spotify:track:7Kl5wPMTXal1ZUMqSSKVa0,"U&ME","The Dream","alt-J",2022-02-11,198840,56,false,,1970-01-01T00:00:00Z,"indie,indie rock","Infectious Music",0.587,0.718,7,-8.369,1,0.0529,0.132,0.00308,0.134,0.332,82.008,4
spotify:track:5TZn3LQSWwVPnBlPgFKb54,"American Jesus","Recipe For Hate","Bad Religion",1993-09-21,197666,60,false,,1970-01-01T00:00:00Z,"punk,skate punk,hardcore punk,melodic hardcore,ska punk","Epitaph",0.404,0.985,0,-4.173,1,0.0491,0.00238,0,0.192,0.697,181.406,4
spotify:track:3a3EDrWejkryzeGFkPypOR,"The Impression That I Get","Let’s Face It","The Mighty Mighty Bosstones",1997,195195,67,false,,1970-01-01T00:00:00Z,"ska,ska punk,punk","Island Def Jam",0.546,0.65,4,-17.176,1,0.0535,0.0447,0.000659,0.117,0.725,90.67,4
spotify:track:7rSERmjAT38lC5QhJ8hnQc,"I'm Shipping Up To Boston","The Warrior's Code","Dropkick Murphys",2005-07-19,153600,70,false,,1970-01-01T00:00:00Z,"celtic punk,celtic rock,celtic,punk,folk punk","Hellcat/Epitaph",0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,4
spotify:track:721tATaNQPPGSuC3dYEI3h,"Sons & Daughters","The Crane Wife","The Decemberists",2006-10-03,313600,50,false,,1970-01-01T00:00:00Z,"baroque pop,indie folk","Capitol Records",0.331,0.559,2,-8.263,1,0.0316,0.224,0,0.297,0.236,115.117,4
spotify:track:4wYq5wugZDzQiMZQYG4wVB,"Whole Lotta Rosie","Let There Be Rock","AC/DC",1977-03-21,324584,67,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,4
spotify:track:0fm9G06KNN0LcKUbCqAMQI,"Step Up","Common Dreads","Enter Shikari",2009-06-12,280240,31,false,,1970-01-01T00:00:00Z,"post-hardcore,metalcore","Ambush Reality Records Ltd",0.394,0.917,5,-3.831,0,0.0574,0.00404,0.00029,0.0891,0.0845,92.419,4
spotify:track:47hcD7edHyZcuSKqFVtoF4,"Wat Als Het Water Stijgt","Het Is Een WIES","WIES",2021-11-12,258064,21,false,,1970-01-01T00:00:00Z,"nederpop","WIES",0.557,0.576,1,-9.954,1,0.0267,0.532,0.793,0.109,0.372,139.015,4
